hdb_label,hdb_names,id,new_name,prompt,source,title,umap_x,umap_y
-1,outliers,13d19dfc-8e2f-47d5-a3c3-fce2a2cfbbc9,outliers,alternative rock with emphasis on funk and psychedelic rock- A song about a tree growing from a seedling watching the decades pass by,suno,Evergreen Timelapse,-4.8932981491,0.5978443623
52,cat_song_pop,13d1d372-d50b-44c9-acbf-e339821eea19,cats,"The song where Cdanwar is in a fight with his enemy xanwar ,Xanwar is his evil clone, but cdanwar the superhero cat has the courage to defeat xanwar",suno,Battle of the Clones,-1.8826810122,-2.5250945091
54,country_song_pop,c846849f-7f7e-4bb7-a5e3-df2cae748d53,country,"Gritty outlaw country where a man is talking with God and the devil at his judgment. He tells them he didn't live his life for either of them, but by his own standard. He is ready for whatever is next",suno,The Devil Don't Scare Me,-0.0112045025,-1.9764951468
27,song_day_rainy,c8491a81-d646-4804-939e-ae4d6d041562,rain,In this rainy day here I stand in a world full of color and imagination this is the area in this world of imagination and expiration color fun and excitement come inside and take a look and see,suno,Colorful World,-4.0816140175,-2.2998015881
54,country_song_pop,b0235db7-a75a-4b63-8a60-3a60abba474c,country,a country song on the style of  dont take the girl,suno,Hold on to Her,0.6624444723,-1.4478381872
17,mantel_fade_photo,a952dd76-9109-4917-a1d4-e59bf5df20f1,photo,an aggressive new jack swing song about a faded photo on the mantel,suno,Faded Memories,0.2053163499,2.6055119038
45,song_love_sad,4d10a4bd-fca5-457a-975b-a4a9781743d0,love/sad,An uplifting song about being sad all the time,suno,Silver Linings,-2.7293317318,0.8084394932
-1,outliers,4d11352a-c602-460b-b03d-a4c45232d583,outliers,"Voices of Change: Hip hop beats, conscious lyrics, innovative production. Tackles social issues, inspired by real struggles, advocating for change. Resonates with youth and activists, a call to action",suno,Voices of Change,-4.3045668602,-4.6162052155
69,bass_drum_liquid,4d1439ab-e53b-435d-9759-8121eff5624b,drum'n'bass,A deathstep with agressive bass,suno,Breaking Free,-6.6190805435,-4.2362990379
-1,outliers,208ad2a0-01fd-4f85-9a28-fb7938c0372b,outliers,Make a alternative rock song about a woman sneezing a snot rocket down your throat while making out,suno,Sneeze Rocket Romance,-2.7339043617,-0.972129643
-1,outliers,afd39ccf-ef9f-43dd-a1e5-b1bea9e7e283,outliers,A psychadelic country blues song about eating magic mushrooms and getting lost land of psychadelic delights and strange visions,suno,Shroomin' in the Pines,-3.4573409557,-0.3450204134
54,country_song_pop,afd7d734-aea3-44ed-91f8-23281b8413f3,country,A hit country song about consuming copious amounts of gummy worms and being judged for it but not caring,suno,Candy Outlaw,0.1147300452,-1.0467425585
-1,outliers,58ed76ed-568e-4f55-a797-3b9c60425ab1,outliers,"Soul disco, jazzy and groovy with chicago house drums, a piano jazz playing some notes in the background. A male soul and jazz singer.  ",suno,Groove in the Moonlight,-7.5642085075,-1.9330915213
-1,outliers,58f0c8e9-59be-49b4-835a-f107a1966c55,outliers,post- grunge hard rock alternative rock alternative metal pop rock   style a song  about having a friend back,suno,Back Again,-5.0539474487,1.5245018005
-1,outliers,5902735a-180c-4e75-8c77-9fd1f4ef0079,outliers,"rap, skat, bebop, trippy, melodic, harmonic, fast dub electro: beat to the beat to the beat to the boom. boom to the boom to the boom to the bang. bang to the bang to the bang to the do your thang.",suno,Beat to the Boom,-5.1503095627,-4.9252309799
-1,outliers,c5b9ef2b-35ed-4e63-93da-6591ebf64c14,outliers,"atmospheric, electronic rock, Lo-fi Trap, Piano Chill step, pop core, future bass about being lost in my head without you",suno,Lost in My Head,-6.8814826012,-1.993776679
31,song_space_rock,c5be21b9-cfbb-40d3-b097-f50dfd6a2e0c,space,A slow Christian Rock song about finally finding God after journeying through the Stars but Humanity has been left behind and when the person returned they were all dead,suno,Starlit Savior,-3.8546829224,1.5855003595
52,cat_song_pop,c3194f23-a894-45bb-b9ab-1e2019b8f456,cats,A hard rock song about a cat having zoomies,suno,Cat Zoom,-1.6418669224,-2.7084748745
-1,outliers,c31d84f0-8680-425c-9664-4e1f06c561bc,outliers,A melodic bluegrass song about writing a face-melting guitar solo,suno,Got a Solo to Write,-2.2107784748,-1.2856535912
44,female_vocalist_orchestral,0a7a3900-5756-4907-81d2-7734b14db52d,female vocal,"orchestral, epic, cinematic, atmospheric, flute, female vocals",suno,Whispers of Eternity,-7.4081549644,1.8746376038
-1,outliers,0a7b0f74-4c9f-4ada-acb0-8de6128008d3,outliers,A techno Song. ,suno,Dancing in the Night,-6.2640628815,-3.4898245335
-1,outliers,e1248fdc-764e-47f0-9989-e6e49684dac1,outliers,"electronic ,artpop ,Cello, indie, choral, avant-garde, ",suno,Echoes of the Sky,-8.1135616302,-1.0256576538
6,reggae_song_pop,e12766aa-890f-4930-b57a-dc9ba84ea825,raggae,A reggae song about summer English classes with glockenspiel and opera singers,suno,Summer Lessons,-5.5771842003,-5.5232210159
33,love_life_day,20d32f3c-2a2b-487d-9b2c-efa05306321d,mixed,"The Goths sack Alpsburg, the capital city of the Imperium",suno,Sack of Alpsburg,-2.7608208656,3.1921925545
-1,outliers,13bcb17b-e5ea-4638-a674-fbb285de28bf,outliers,deep alternative soft rock love duet with both male and female voices about loving through a world decaying around them,suno,Eternal Moments,-4.7769412994,0.3095567226
3,dance_song_time,13bdace6-aeb9-46d8-b3e6-8fd91c43acf0,dancing,A chill punk song about dancing with you for the last time,suno,Last Dance,-2.1048908234,-5.7346448898
19,summer_song_pop,13bee29d-6994-4ff4-8c58-a0906d574e20,summer,60s style. Jazz and saxophone. Text about how summer makes u feel good. ,suno,Summer's Serenade 1,-5.3675618172,-2.0743691921
-1,outliers,331151b2-a970-494b-a05a-b0e5117be5ea,outliers,"AOR, experimental. bpm120, female vocal, wave, soul, black, pop, jazzy, groovy, smooth funky spacy, sky in the diamond",suno,Sky in the Diamond,-8.7581853867,-0.9676368237
30,hop_hip_rap,2a8670c6-d926-4fd0-b2dd-5c1f58128614,hiphop,hip hop song about skateboarding,suno,Ride the Concrete Waves,-3.0343956947,-4.211687088
-1,outliers,2a87e7b9-c2db-4bdd-959e-8379ce77c278,outliers,a melodic reggaeton song about a literal banana,suno,Peel Me Close,-3.3025536537,-2.4933817387
42,pop_japanese_anime,696d38ec-5d9f-4670-87d4-2e7a5459fff9,japanese,long-term melody chorus denpa idle rap fazzy kawaii funky beat hopping notes ballad choir synthesizer verse,suno,Melody Maiden,-7.1176357269,-1.5028588772
-1,outliers,696f848f-47a2-4485-9479-7ad3e73f7851,outliers,hard metal and rap fire rain on king kong,suno,King Kong's Downfall,-4.3983645439,-1.8306573629
-1,outliers,e4c597b8-7b08-4159-b988-abcae4927f54,outliers,Funky afro disco song about love and that special someone ,suno,Funky Love Groove,-4.3232884407,-2.272397995
-1,outliers,78c29385-e1e6-4955-a7ee-542e42e468f1,outliers,Lonely love,suno,Lonely Love,-2.0379207134,1.7866145372
-1,outliers,09c548bf-4143-4658-95ac-7aee3c671a81,outliers,nu metal verses with harmonious chorus and a bridge guitar solo song about near death experience end with outro,suno,Edge of the Abyss,-5.5606780052,2.6496312618
33,love_life_day,09c71f2c-2d83-4b29-bcd1-45a71d872d81,mixed,dril,suno,My Electric Dream,-1.7556260824,3.1880950928
30,hop_hip_rap,3f39ce1f-1ed9-4af8-a821-a118e83ecb3f,hiphop,A hardcore rap song about cotton candy ice cream.,suno,Cotton Candy Dreams,-2.7872014046,-3.8095862865
19,summer_song_pop,3f432c34-b96a-4482-87f0-24b91dcc5a39,summer,make a lively steampunk summer song Victorian summer,suno,Victorian Summer,-4.7879300117,-2.2623710632
-1,outliers,14d1e524-0292-417d-9d9b-f4b581b799f0,outliers,ebm song about getting too old to find a job,suno,Running Out of Time,-3.3564462662,-0.2780719101
8,lofi_music_create,14d47fe0-31c8-4f0a-b87c-0de4ae04e712,lo-fi,"A one-hour collection of lofi jazz music that's perfect for studying, without lyrics",suno,Lofi Jazz Study Session,-5.8749051094,-1.9310948849
-1,outliers,562b1364-7bde-4240-aa5c-d71967409680,outliers,"A heavy rock style with synthetic electric guitar mega solo about the greatest football club on the planet, Chelsea FC",suno,Blue Lions Roar,-3.5102138519,-1.2487208843
-1,outliers,48648ea1-f6be-4948-a4cd-dd49fe41b322,outliers,phonk melodic woman vocal,suno,Lost in the Night,-6.6280999184,-1.3382425308
31,song_space_rock,2b862430-dd80-4d3a-8ccb-a863cc8cd606,space,Song about a lady called Boudicca who was exiled to live in a moonbase and her symbiont twin was extracted from her and put in a Roomba they communicate via a quantum computer chip built by ancients,suno,Moonbase Boudicca,-3.897646904,0.9341270328
-1,outliers,2b879c19-8a5f-4d06-a6f8-147fd5ff5171,outliers,Hi I'm gooby people call me dumb but I'm really groovy I love shrimp juice and watching movie and I love music,suno,I'm Gooby,-1.2051256895,0.7250519395
-1,outliers,2b88e777-1a59-4582-9063-2da5ff4fae80,outliers,"a song for friends in TMTMoon group,  miss those time with everyone in VR Chat, crazy and funny time",suno,Together in TMTMoon,-4.6551961899,-0.7566983104
56,song_banana_chicken,098596a7-70b5-4cee-8f33-b2434489418f,food,Soca song about A lovely Swedish Streamer called Alix raids Adam and everyone cant stop talking about how Adam smells,suno,Alix and Adam,-2.8761203289,-1.8054593801
-1,outliers,09876af7-ff03-4263-bbfb-74dc1c4abecc,outliers,"A warrior looks at the sky and the brake echoes in the clouds of Midgard, heroes go to Vallala. The style is melodic powermetal imitating the band Halloween and Blind Guardian.",suno,Warriors of Valhalla,-4.5810174942,4.0908083916
-1,outliers,db4aebb1-7342-487b-ac3f-02cff359e431,outliers,an emotional song about how I love my wife and how much I love to do things with here and spend time with here even when we are alone,suno,Together in Alone,-1.9669810534,0.3808767498
-1,outliers,db4cb66f-eafa-4cc1-87e2-43a80122b88c,outliers,"hip hop intro, drums and bass, epic, 
 uplifting beats, guitar, song called God Fear Loyalty  ",suno,God Fear Loyalty,-5.506934166,-3.486553669
-1,outliers,dedaf9ca-3bf1-42a2-8a5e-9ffb9ec3cc4a,outliers,a dwarven drinking song sung by a tavern of dwarves,suno,Raise Your Mugs,-3.2016847134,2.4770855904
33,love_life_day,dedba891-7e1d-49d2-9b73-748c55a5d2c5,mixed,Zero don’t tolerates more corruption of the marveriks,suno,Zero Mavericks No More,-1.7012212276,3.0141484737
-1,outliers,dedf3a42-64b3-46dd-84ac-10856770586c,outliers,"Canadian folk ballad about Jane guzzling maple syrup, Ellie snorfin disco fries, Adam singing creed, and Katherine falling asleep in the World Showcase Pavilion. Oh Canada we love you so so much!!!!!!",suno,"Oh Canada, So Much To Love",-1.5934401751,-0.8887941241
-1,outliers,dee08ce7-a2b9-4f74-9238-8525b7da5220,outliers,ah happy song about the dream of a men who just want to be happy in life and become a better men,suno,Chasing Sunlight,-2.9189732075,-0.4121223688
-1,outliers,dee10a97-c1c5-4358-9343-3073e683550f,outliers,"Driving 1980's Disco-pop,  melodic,  catchy,  chorus in minor the song about the croaking frog",suno,Croaking Frog,-7.3322286606,-1.4021015167
-1,outliers,1c8472e6-3b41-454a-ae40-4355a1ed8c4c,outliers,create a 20-second music that has elegant beats that match a men's fashion show,suno,Strut Down the Runway,-6.1392769814,-2.4552781582
-1,outliers,c649d453-3b66-4a4f-80b3-1c7387a24074,outliers,A groovy future bass song about wanting to be with you,suno,In a Dream with You,-3.8099236488,-2.3609428406
17,mantel_fade_photo,2f77cb47-5791-48a0-ad8d-968c41a870ce,photo,A  opera song about a faded photo on the mantel,suno,Faded Memories,-0.2832801938,2.6663808823
-1,outliers,abb86358-3b44-4311-95c9-3ecccd4f9595,outliers,A fantasy metal song about two star crossed lovers ,suno,Celestial Cataclysm,-3.6802275181,2.2731986046
33,love_life_day,d70f0476-99ae-40e2-a196-b1e0e892724b,mixed,"In the fields where wildflowers grow,
Underneath the starry glow,
I'll wait for you, my love,
Till the moonlight fades above.

ท่อนที่ 2:
Through the hills and valleys wide,
Hand in hand, we'll ride,
",suno,Wildflower Wait,-0.1756456643,1.4770811796
-1,outliers,a1447d92-a0ff-43ab-bf7d-31534517b378,outliers,"Here is a new bangladesh 
",suno,Here is a New Bangladesh,0.1882068515,-0.5166603327
-1,outliers,34fde42a-13dc-4340-96c6-13e624532fbb,outliers,"Soviet Orchestral, Metal, Powerful",suno,Iron March,-5.1434082985,3.3745350838
70,song_edm_love,b2d301aa-625a-41ec-aaaf-123024e2bb76,edm,"a hard hitting edm dance track in the style of mortal kombat. sparse lyrics, repeated intermittently.",suno,Dance of Shadows,-5.4449386597,-3.3188073635
68,long_night_song,c4a2c1bc-1c87-4f27-843d-996b9fb41352,night,a smooth bedroom pop song about dancing all night long,suno,Dancing Through the Midnight,-4.3242406845,-2.7322621346
-1,outliers,8046e90a-bc68-4dff-986b-b4cc84790345,outliers,"dark hard trance, future pop, about industrial and people",suno,Machines of Tomorrow,-7.9866251945,-3.4272370338
33,love_life_day,9bba1ed2-13cd-4c6d-93f0-4620167de7cb,mixed, aquariums owner ,suno,Underwater Dreams,-1.8298516273,3.5131897926
-1,outliers,9bbac9a2-77ec-49f4-9d27-82b87b471dee,outliers,"slow, kpop burnpop, you are not driven by money, you are driven by the real value you can bring to the world, you want to change the world, though you're so insignificant, but you know that God will ",suno,Driven by Value,-4.1610398293,-2.7309339046
-1,outliers,88a01770-077e-48d9-b535-d8d8cf5ae422,outliers,"a song with a very catchy beat and tune and the lyrics should be about skibidi, alpha, sigma, gyatt, rizz, fanum tax and skibidi toilet",suno,Dance the Skibidi,-1.5898061991,-1.1104309559
-1,outliers,1d371332-9edd-4a52-8f9a-fbd78ea7f61f,outliers,"A nursery kids song ""I'm A Little Teapot""",suno,Little Teapot Tune,-2.15386343,0.2474980354
33,love_life_day,8c6810da-9705-4bb6-be39-2e7c774f0f8e,mixed,Is she somewhere a thousand miles away,suno,A Thousand Miles,-1.496874094,1.4865968227
-1,outliers,a3a55379-b9ee-458d-a5ca-bbf545044e95,outliers,a song about a crazy funny mum,suno,Mom's Got the Giggles,-1.8100086451,-0.4398203492
-1,outliers,a3a56fc8-06d6-488a-8053-09db4e96e007,outliers,make a song about Idun the rat. hip hop,suno,Idun the Rat,-2.5798881054,-3.6913325787
33,love_life_day,6a32b555-9c6c-49f4-a700-f6e14c668ffc,mixed,"nonstop profitable, talk about friendship betrayal",suno,Bitter Melodies,-1.5518363714,2.8686614037
38,song_team_company,e21cc0ce-d0bf-4653-b5ae-cc42bcbf39ce,company,A catchy song selling ecommerce growth marketing services from a company called FlaxLabs,suno,FlaxLabs Growth,-2.8886756897,-1.8686244488
50,epic_orchestra_orchestral,e21e2c88-13ae-42e9-bcbe-8401705bc571,orchestral,"wrestler theme Epic orchestral intro, subdued verses, grand uplifting chorus. triumph dominance confidence. Instruments: strings, brass, electric guitars, drums, choir. majestic triumphant empowering",suno,Unbreakable,-5.7551345825,3.0782709122
46,song_emo_rock,1072af79-f150-4e99-8573-9e6f957edb0f,emo,A smooth emo song about finding your way,suno,Lost and Found,-4.6254863739,0.8444833755
71,metal_melodic_black,ae925ad8-0a07-44e1-a79f-92d435f7122d,metal/melodic,"metalcore, female voice, crystal clear cleans, deep growls, [Chorus] Oh, to swim amok in the mystery,
Dive into the depths of solitude,
Beneath the shimmering stars in the sky.",suno,Swim Amok In Mystery,-6.9770898819,3.941931963
-1,outliers,2749ee53-a471-4ec5-bd8f-0fd8df90e3f2,outliers,a powerful dance song about Back To School is Fun,suno,Back To School Groove,-3.3282482624,-1.7589759827
-1,outliers,5330b8a3-8f85-450d-976c-89cbba259970,outliers,write a song about Paul Perity loves beers hates xl bully dogs. in the style of skate punk and hip hop but also country,suno,Paul Perity's Brew and the Bully Blues,-1.6642696857,-1.4581853151
-1,outliers,88198856-c0c1-4c8a-8648-a05bad664ac0,outliers,A doom song about ice cream,suno,Melting Creamed Dreams,-2.9360542297,1.2562594414
34,song_melodic_garage,881cf4cd-225a-469f-82f2-9129892710a0,"""not around""",a  house song about when you're not around,suno,When You're Not Around,0.468342483,0.1333231032
-1,outliers,881e2957-310f-42dc-b937-73a203a863ce,outliers,"A dramatic classical opera aria called ""Who's Sleeping In The Goon Cave?""",suno,Who's Sleeping In The Goon Cave?,-3.7823519707,2.6694502831
53,song_poop_pant,8820fa5f-02c6-4d5d-9dd6-07d19694e6de,poop,"Funky traphouse-jungle-disco-polka-EDM fusion song about having uncontrollable explosive diarrhea after eating bad mussels,spraying diarrhea onto Tom Cruise at a Clearwater restaurant,ruined his meal!",suno,"Bad Mussels, Cruise Spray Problem",-1.1860780716,-1.1632555723
-1,outliers,c06650a4-7c5b-44f6-83b0-8108daf6704e,outliers,"deep synth bass bubble gum 80s soul funk, lyrics about the fact that the songs were much better in the eighties, add a icey cube rap solo",suno,Back to the Eighties,-6.5261316299,-1.5809999704
-1,outliers,a643306a-db78-4d50-9e68-584138177842,outliers,"an acoustic song about unsaid words, ""what ifs"", second chances in love, friendships",suno,Unspoken Echoes,-4.2737436295,0.3369875252
