user_number,problem_hash,prompt,genre,mood/emotion,instrumentation,timbre,function,music theory,story/narrative/lyrics,age,gender,english_proficiency,english_native,native_language,years_music_making,years_formal_instruc,hours_per_week_music,ai_text_tools_usage,ai_music_tools_used,ai_music_tools_freq
45,b0f6dcc3-7aeb-4d48-9,This music is has synth beats and is typically associated with more mainstream rap. This type of beat is something that typically sound cloud rappers use when first starting a career. The monotone voice used to rap also follows a similar structure.,mainstream rap|soundcloud rap,,voice,monotone,,synth beats|similar structure,starting a career,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,0,0,0,I have heard of them but do not use them regularly,No,
45,a817156f-977c-4a72-8,"This uses an electric keyboard, guitar, and drums, and create a gradual percussion at the end where the music changes from being eery and mystical to that of passion and rock.",rock,eery|mystical|passion,electric keyboard|guitar|drums|percussion,,,gradual|at the end|music changes,,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,0,0,0,I have heard of them but do not use them regularly,No,
45,9a30a0c9-b192-4113-b,"This follows a country vibe, using guitar and a deep southern voice. The lyrics follow a sentimental feeling, where it sounds like the artist is singing from their heart.",country,sentimental,guitar|deep southern voice,,,,singing from their heart,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,0,0,0,I have heard of them but do not use them regularly,No,
45,959ae3b5-07a9-464c-8,This uses chill lofi beats and piano along with drums to create a melancholy tune that brings the viewer into a more sentimental mindset. The voice singing is also displaying strong negative emotions along with the lyrics talking about heartbreak and infidelity.,lofi,chill|melancholy|sentimental|strong negative emotions,piano|drums|voice,,,beats|tune,heartbreak|infidelity,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,0,0,0,I have heard of them but do not use them regularly,No,
45,86b81fdf-9b70-4200-a,"This music contains a reminiscent and upbeat tune using a guitar and light drum tapping, mixed with a happy tune from the artist. This is a song worth using to show bittersweet moments of a pet/child growing up.",,reminiscent|upbeat|happy|bittersweet,guitar|light drum tapping,,,tune,pet growing up|child growing up,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,0,0,0,I have heard of them but do not use them regularly,No,
45,837f7d1b-23e2-4a0f-8,This uses piano as the main instrument and showcases a man singing a different language. This reminds me of a more classical piece that would be used in a black and white film.,classical,,piano|man singing,,black and white film,,different language,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,0,0,0,I have heard of them but do not use them regularly,No,
45,4fdeb871-5590-435c-8,"This uses a distortion of bells and chimes to create an eery listening experience. This type of music is something that horror movies would use to create suspense in a scene, such as the movie “The Conjuring.”",,eery|suspense,bells|chimes,distortion,horror movies,,the conjuring,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,0,0,0,I have heard of them but do not use them regularly,No,
45,55300023-5c40-490e-9,"This mimics the style of music that would play in social settings in the 1920’s, when the Harlem Renaissance took place and flapper fashion was used. This would be used in the film adaptation of the ‘’Great Gatsby,” especially in one of the party scenes shown.",,,,,social settings|film adaptation,,1920s|harlem renaissance|flapper fashion|great gatsby|party scenes,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,0,0,0,I have heard of them but do not use them regularly,No,
45,56ea63b7-77b6-401b-a,"This follow a UK rap style, similar to the style of the US. This uses various synth and techno beats, where a rapper begins to rap with a British accent.",uk rap|techno,,synth|rapper,,,beats,british accent|similar to the style of the us,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,0,0,0,I have heard of them but do not use them regularly,No,
45,6045b0b6-6270-465c-9,This uses a guitar and follow a more western style of music. This would be something used in a show where the setting takes place in the wild west and cowboys run free.,western,,guitar,,used in a show,,wild west|cowboys run free,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,0,0,0,I have heard of them but do not use them regularly,No,
45,754c7a3c-64af-4a19-8,"This follows a retro techno style, with a distorted male voice playing with the beat. This is similar to the music that clubs and social events would play in the 80’s.",retro techno,,male voice,distorted,clubs|social events,playing with the beat,80s,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,0,0,0,I have heard of them but do not use them regularly,No,
45,2f52deb7-1947-4e11-9,"This is similar to music in the 2000s. This type of music would be made by a punk band in the 2000’s in their garage, with a heavy use of drums and guitars.",punk,,drums|guitars,,,,2000s|garage,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,0,0,0,I have heard of them but do not use them regularly,No,
46,8b21762a-c0c3-449e-8,"Very country, from a long time ago. Heavy on the string instruments, and male singer doesn't like the city.",country,,string instruments|male singer,,,,from a long time ago|doesn't like the city,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,1,0,0,Weekly or few times per month,No,
46,ee070cac-0af1-4d86-9,"Girl singing, old taylor swift vibes when she was kind of country still. About being strong",country,,girl singing,old taylor swift vibes,,,being strong,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,1,0,0,Weekly or few times per month,No,
46,d2c86c3d-07fc-4390-8,"Melodic, male singing, strong beat, almost a jazzy kind of intro. Background music for a youtube video.",jazzy,,male singing,,background music|youtube video,melodic|strong beat|intro,,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,1,0,0,Weekly or few times per month,No,
46,c7af0ea9-f546-4f26-b,"Guy singing in another language, longer intro. Drums and electric keyboard.",,,guy singing|drums|electric keyboard,,,longer intro,another language,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,1,0,0,Weekly or few times per month,No,
46,af1cb15b-e547-4e02-8,"Old slow rap, male singing the rap and then a higher pitched singer as well. Strong beat.",rap,,male vocalist|higher pitched singer,old,,slow|strong beat,,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,1,0,0,Weekly or few times per month,No,
46,a0c69d90-4070-4bb7-b,"Girl singing, kind of like rap, Music kind of picks up. Not my favorite.",rap,,girl singing,,,picks up,,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,1,0,0,Weekly or few times per month,No,
46,97e26fe2-d45a-46b2-8,Whispery kind of intro. Girl singing very quietly. Seems like background music in a random spa.,,,girl singing,whispery|very quietly,background music|spa,intro,,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,1,0,0,Weekly or few times per month,No,
46,96382602-5e97-430f-9,Repetitive background music with random elements brought in. Kinda giving youtube video.,,,,,background|youtube video,repetitive|random elements brought in,,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,1,0,0,Weekly or few times per month,No,
46,9481c38d-df7b-42cc-b,"Dramatic intro, could be in an action movie as something big happens.",,dramatic,,,action movie,intro,something big happens,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,1,0,0,Weekly or few times per month,No,
46,91f9b933-c02b-47df-9,Girl singing right away. Weird ticking in the beat that doesn't really fit.,,,girl singing,weird,,ticking in the beat|right away|doesn't really fit,,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,1,0,0,Weekly or few times per month,No,
46,86bd408c-0cf2-4f86-a,Upbeat and beat is very solid and carries. Guy singing with an autotune on. Lyrics don't really make sense,,upbeat,guy singing,autotune,,solid beat,lyrics don't really make sense,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,1,0,0,Weekly or few times per month,No,
46,813d9197-3774-4fbd-9,"Rap in another language. Mostly vocals over background music. Has backup singers, all guys signing might be in french.",rap,,vocals|backup singers|male vocalists,,background music,,another language|might be in french,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,1,0,0,Weekly or few times per month,No,
46,814b22e6-1017-444c-b,"Upbeat, funky techno music. Guy singing, a little hard to make out the lyrics.",techno,upbeat,guy singing,funky,,,hard to make out the lyrics,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,1,0,0,Weekly or few times per month,No,
46,7e425ed4-399b-4c72-a,"Guitar intro, which switches over into piano leading, sounds a like the intro to bohemian rhapsody.",,,guitar|piano,,,intro|switches over into piano leading,,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,1,0,0,Weekly or few times per month,No,
46,7a83cea8-c6f4-4944-8,"Girl singing, very early 2000s radio music. Girl getting over her relationship and doing better.",early 2000s radio music,,girl singing,,,,getting over her relationship|doing better,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,1,0,0,Weekly or few times per month,No,
46,5de77170-9628-498c-8,"Guy and girl singing, pretty. Sounds like it is being sung live at a small bar.",,,male vocalist|female vocalist,pretty,live|small bar,,,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,1,0,0,Weekly or few times per month,No,
46,6cff0016-0d2e-4199-9,"Sounds like a banjo playing, seems bittersweet, male singing. Music sounds kind of country, but his singing not so much.",country,bittersweet,banjo|male singing,,,,,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,1,0,0,Weekly or few times per month,No,
46,7536c885-e926-4f7e-b,"Very upbeat, girl singing in another language. Solid beat with random sounds thrown in.",,very upbeat,girl singing,random sounds,,solid beat,another language,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,1,0,0,Weekly or few times per month,No,
46,3a357ba5-4c78-432d-8,"Girl singing in another language, very peaceful background music. Seems like it could be bittersweet or positive, but do not understand the lyrics",,peaceful|bittersweet|positive,girl singing,,background music,,another language|lyrics not understood,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,1,0,0,Weekly or few times per month,No,
46,115645aa-6751-4e25-8,"Girl singing, very upbeat with a steady beat coming through. Could be in like an 80s movie.",,upbeat,girl singing,,80s movie,steady beat,,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,1,0,0,Weekly or few times per month,No,
47,fa94bad4-6431-40a7-9,"Upbeat, fast, and strong beat, female singer singing in Spanish.",,upbeat,female singer,,,fast|strong beat,singing in spanish,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,0,1,0,Monthly or less,No,
47,e0d3ac24-3ea6-4a85-a,"harmonies, guitar, male singers, romantic chill vibes. Beach music vibes.",,romantic|chill,guitar|male singers,,,harmonies,beach music vibes,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,0,1,0,Monthly or less,No,
47,df0117f3-743c-460c-9,"rock, strong guitar and drums, male spanish singer, upbeat pop rock.",rock|pop rock,upbeat,guitar|drums|male spanish singer,strong,,,,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,0,1,0,Monthly or less,No,
47,a0ca57ef-9516-411f-a,"Celestial, piano, vibration, music that would be played when u are meditating.",,celestial,piano,vibration,meditating,,,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,0,1,0,Monthly or less,No,
47,9c7e479a-5c4d-46d9-8,"Piano, jazzy, a sultry female singer. Giving upscale bar music.",jazzy,sultry,piano|female singer,,upscale bar music,,,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,0,1,0,Monthly or less,No,
47,9a2bd396-3954-4d40-b,"French?, orchestra background, more focused on the lyrics, fewer background instruments.",french,,orchestra,,background,more focused on the lyrics|fewer background instruments,,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,0,1,0,Monthly or less,No,
47,8760d63e-0eab-4d6e-9,"upbeat, guitar, male singer, 90's music and slightly country music vibes.",country,upbeat,guitar|male singer,,,,90's music,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,0,1,0,Monthly or less,No,
47,858415cc-1335-476e-a,"Drums, bass/electric guitar, male singer, upbeat lyrics, bruno mars vibes.",,upbeat,drums|bass|electric guitar|male singer,,,,lyrics|bruno mars vibes,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,0,1,0,Monthly or less,No,
47,8395a570-7ed2-4c0c-a,"techo, male singer, repeating beat, lyrics about tech/tax stuff? Deeper male voice.",techo,,male singer,deeper male voice,,repeating beat,tech/tax stuff,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,0,1,0,Monthly or less,No,
47,82297794-bd7d-4718-9,"Starts with violin/orchestra, sounds like the background music of a Disney movie when the evil person's hideout is found.",,evil,violin|orchestra,,background music|disney movie,starts with,evil person's hideout is found,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,0,1,0,Monthly or less,No,
47,7a6c8429-fbc7-4e0e-b,"rocks vibes, electric guitar, male rapper, upbeat, aggressive heavy metal.",heavy metal,upbeat|aggressive,electric guitar|male rapper,rock vibes,,,,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,0,1,0,Monthly or less,No,
47,7555871e-1973-49c5-b,"strong beat, piano?, male singer with a litte vibrato, drums and snares.",,,piano|male singer|drums|snares,,,strong beat|little vibrato,,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,0,1,0,Monthly or less,No,
47,5d465d7f-d93d-47f3-9,"upbeat piano in the beginning, no lyrics, veyr quick beats and tem some thumping.",,upbeat,piano,thumping,,in the beginning|no lyrics|very quick beats,,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,0,1,0,Monthly or less,No,
